"IdTransaction";"AddressOrigin";"AddressDestination";"TotalSent";"Status";"SentDate";"ImportDate"
ID427;A-26;A-24; 949,211.00 ;Confirmed;"2021-01-12 13:47:34";"2021-01-31 23:59:59"
ID1021;A-12;A-20; 415,010.00 ;Confirmed;"2021-01-11 13:47:34";"2021-01-31 23:59:59"
ID1142;A-29;A-91; 64,650.00 ;Confirmed;"2021-01-17 02:24:24";"2021-01-31 23:59:59"
ID1787;A-74;A-64; 329,829.00 ;Confirmed;"2021-01-28 21:45:26";"2021-01-31 23:59:59"
ID58;A-66;A-11; 178,555.00 ;Confirmed;"2021-01-18 21:07:28";"2021-01-31 23:59:59"
ID348;A-2;A-31; 324,060.00 ;Confirmed;"2021-01-31 03:07:57";"2021-01-31 23:59:59"
ID349;A-95;A-66; 824,378.00 ;Confirmed;"2021-01-13 15:45:43";"2021-01-31 23:59:59"
ID2696;A-58;A-39; 614,453.00 ;Confirmed;"2021-01-17 06:14:33";"2021-01-31 23:59:59"
ID2477;A-89;A-59; 796,355.00 ;Confirmed;"2021-01-07 03:13:24";"2021-01-31 23:59:59"
ID2075;A-75;A-88; 690,304.00 ;Confirmed;"2021-01-15 15:45:43";"2021-01-31 23:59:59"
ID1389;A-51;A-25; 734,506.00 ;Confirmed;"2021-01-16 01:22:32";"2021-01-31 23:59:59"
ID1154;A-56;A-31; 188,450.00 ;Confirmed;"2021-01-13 21:45:26";"2021-01-31 23:59:59"
ID498;A-32;A-66; 737,346.00 ;Confirmed;"2021-01-13 02:57:50";"2021-01-31 23:59:59"
ID128;A-60;A-87; 103,796.00 ;Confirmed;"2021-01-05 06:49:25";"2021-01-31 23:59:59"
ID2594;A-12;A-27; 953,861.00 ;Confirmed;"2021-01-01 20:22:08";"2021-01-31 23:59:59"
ID829;A-34;A-78; 664,128.00 ;Confirmed;"2021-01-23 03:30:11";"2021-01-31 23:59:59"
ID2918;A-66;A-56; 603,292.00 ;Confirmed;"2021-01-19 21:07:28";"2021-01-31 23:59:59"
ID2651;A-66;A-82; 742,935.00 ;Confirmed;"2021-01-14 21:07:28";"2021-01-31 23:59:59"
ID1868;A-43;A-70; 637,773.00 ;Confirmed;"2021-01-17 10:39:40";"2021-01-31 23:59:59"
ID2428;A-53;A-77; 948,306.00 ;Confirmed;"2021-01-15 13:47:34";"2021-01-31 23:59:59"
ID195;A-62;A-2; 853,147.00 ;Confirmed;"2021-01-27 03:13:24";"2021-01-31 23:59:59"
ID2930;A-91;A-71; 122,657.00 ;Confirmed;"2021-01-08 12:28:55";"2021-01-31 23:59:59"
ID741;A-78;A-48; 123,485.00 ;Confirmed;"2021-01-24 17:59:13";"2021-01-31 23:59:59"
ID1976;A-19;A-87; 562,611.00 ;Confirmed;"2021-01-15 01:22:32";"2021-01-31 23:59:59"
ID1862;A-22;A-82; 6,571.00 ;Confirmed;"2021-01-16 01:22:32";"2021-01-31 23:59:59"
ID1562;A-11;A-17; 904,457.00 ;Confirmed;"2021-01-15 01:48:10";"2021-01-31 23:59:59"
ID1053;A-87;A-51; 181,767.00 ;Confirmed;"2021-01-04 03:30:11";"2021-01-31 23:59:59"
ID1212;A-22;A-20; 526,068.00 ;Confirmed;"2021-01-06 18:57:38";"2021-01-31 23:59:59"
ID1626;A-3;A-78; 196,179.00 ;Confirmed;"2021-01-10 03:12:35";"2021-01-31 23:59:59"
ID977;A-56;A-70; 35,169.00 ;Confirmed;"2021-01-01 03:12:35";"2021-01-31 23:59:59"
ID2853;A-24;A-58; 614,407.00 ;Confirmed;"2021-01-22 06:49:25";"2021-01-31 23:59:59"
ID2748;A-17;A-55; 194,258.00 ;Confirmed;"2021-01-07 22:29:45";"2021-01-31 23:59:59"
ID1885;A-99;A-13; 819,745.00 ;Confirmed;"2021-01-08 15:45:43";"2021-01-31 23:59:59"
ID1090;A-87;A-82; 55,952.00 ;Confirmed;"2021-01-21 13:47:34";"2021-01-31 23:59:59"
ID42;A-65;A-41; 956,864.00 ;Confirmed;"2021-01-22 04:48:12";"2021-01-31 23:59:59"
ID222;A-86;A-7; 235,140.00 ;Denied;"2021-01-04 16:05:49";"2021-01-31 23:59:59"
ID2104;A-33;A-74; 434,813.00 ;Confirmed;"2021-01-21 19:19:47";"2021-01-31 23:59:59"
ID999;A-60;A-1; 401,854.00 ;Confirmed;"2021-01-19 22:29:45";"2021-01-31 23:59:59"
ID2695;A-10;A-25; 474,884.00 ;Confirmed;"2021-01-20 06:14:33";"2021-01-31 23:59:59"
ID1831;A-98;A-32; 390,369.00 ;Confirmed;"2021-01-27 16:05:49";"2021-01-31 23:59:59"
ID397;A-93;A-94; 328,049.00 ;Confirmed;"2021-01-31 15:45:43";"2021-01-31 23:59:59"
ID2214;A-5;A-48; 479,842.00 ;Confirmed;"2021-01-02 13:47:34";"2021-01-31 23:59:59"
ID1002;A-77;A-49; 293,659.00 ;Confirmed;"2021-01-08 13:34:04";"2021-02-05 23:59:59"
ID2014;A-24;A-58; 542,285.00 ;Confirmed;"2021-01-17 13:34:04";"2021-02-05 23:59:59"
ID1092;A-15;A-20; 57,493.00 ;Confirmed;"2021-01-03 03:07:57";"2021-02-05 23:59:59"
ID1603;A-84;A-59; 883,745.00 ;Confirmed;"2021-01-02 06:36:39";"2021-02-05 23:59:59"
ID253;A-86;A-44; 194,591.00 ;Confirmed;"2021-01-14 20:22:08";"2021-02-05 23:59:59"
ID322;A-62;A-18; 130,057.00 ;Confirmed;"2021-01-01 06:14:33";"2021-02-05 23:59:59"
ID2330;A-24;A-71; 469,855.00 ;Confirmed;"2021-01-09 21:45:26";"2021-02-05 23:59:59"
ID2732;A-3;A-50; 998,501.00 ;Denied;"2021-01-20 16:29:47";"2021-02-05 23:59:59"
ID1835;A-36;A-64; 885,079.00 ;Confirmed;"2021-01-13 06:14:33";"2021-02-05 23:59:59"
ID2825;A-34;A-31; 405,464.00 ;Confirmed;"2021-01-26 11:48:41";"2021-02-05 23:59:59"
ID1998;A-44;A-4; 946,058.00 ;Confirmed;"2021-01-09 12:28:55";"2021-02-05 23:59:59"
ID1309;A-48;A-41; 631,071.00 ;Confirmed;"2021-01-06 02:31:16";"2021-02-05 23:59:59"
ID2160;A-72;A-76; 137,713.00 ;Confirmed;"2021-01-31 21:07:28";"2021-02-05 23:59:59"
ID880;A-55;A-100; 676,434.00 ;Confirmed;"2021-01-27 15:45:43";"2021-02-05 23:59:59"
ID1036;A-72;A-92; 60,740.00 ;Confirmed;"2021-01-07 03:13:24";"2021-02-05 23:59:59"
ID319;A-42;A-76; 658,041.00 ;Confirmed;"2021-01-09 12:28:55";"2021-02-05 23:59:59"
ID2839;A-40;A-62; 518,519.00 ;Confirmed;"2021-01-24 17:59:13";"2021-02-05 23:59:59"
ID270;A-82;A-26; 434,108.00 ;Confirmed;"2021-01-31 06:18:18";"2021-02-05 23:59:59"
ID1005;A-76;A-57; 104,535.00 ;Confirmed;"2021-01-31 12:28:55";"2021-02-05 23:59:59"
ID2687;A-4;A-89; 752,072.00 ;Confirmed;"2021-01-10 20:22:08";"2021-02-05 23:59:59"
ID996;A-97;A-12; 411,003.00 ;Confirmed;"2021-01-25 06:18:18";"2021-02-05 23:59:59"
ID266;A-50;A-84; 100,156.00 ;Denied;"2021-01-12 21:07:28";"2021-02-05 23:59:59"
ID2297;A-36;A-37; 640,498.00 ;Confirmed;"2021-01-17 17:59:13";"2021-02-05 23:59:59"
ID241;A-54;A-6; 775,498.00 ;Confirmed;"2021-01-11 13:47:34";"2021-02-05 23:59:59"
ID2913;A-77;A-42; 372,920.00 ;Confirmed;"2021-01-24 03:12:35";"2021-02-05 23:59:59"
ID1850;A-7;A-90; 923,699.00 ;Confirmed;"2021-01-13 01:48:10";"2021-02-05 23:59:59"
ID1694;A-93;A-22; 867,639.00 ;Confirmed;"2021-01-12 03:13:24";"2021-02-05 23:59:59"
ID822;A-31;A-30; 668,104.00 ;Confirmed;"2021-01-28 22:29:45";"2021-02-05 23:59:59"
ID725;A-34;A-10; 744,339.00 ;Confirmed;"2021-01-21 02:57:50";"2021-02-05 23:59:59"
ID1216;A-88;A-67; 502,360.00 ;Confirmed;"2021-01-24 21:45:26";"2021-02-05 23:59:59"
ID51;A-29;A-57; 384,399.00 ;Confirmed;"2021-01-03 19:19:47";"2021-02-05 23:59:59"
ID2553;A-80;A-78; 246,308.00 ;Confirmed;"2021-01-02 20:22:08";"2021-02-05 23:59:59"
ID1400;A-93;A-26; 633,454.00 ;Confirmed;"2021-01-24 01:22:32";"2021-02-05 23:59:59"
ID1599;A-83;A-92; 647,484.00 ;Confirmed;"2021-01-30 06:14:33";"2021-02-05 23:59:59"
ID1161;A-1;A-59; 615,850.00 ;Confirmed;"2021-01-11 06:14:33";"2021-02-05 23:59:59"
ID1191;A-6;A-27; 601,224.00 ;Confirmed;"2021-01-07 11:48:41";"2021-02-05 23:59:59"
ID1186;A-12;A-63; 324,184.00 ;Confirmed;"2021-01-04 22:29:45";"2021-02-05 23:59:59"
ID2713;A-29;A-35; 125,240.00 ;Confirmed;"2021-01-30 06:14:33";"2021-02-05 23:59:59"
ID2684;A-73;A-74; 359,281.00 ;Confirmed;"2021-01-27 20:08:01";"2021-02-05 23:59:59"
ID753;A-1;A-28; 541,893.00 ;Confirmed;"2021-01-17 06:14:33";"2021-02-05 23:59:59"
ID954;A-10;A-9; 252,651.00 ;Confirmed;"2021-01-01 06:36:39";"2021-02-05 23:59:59"
ID965;A-74;A-45; 426,923.00 ;Denied;"2021-01-24 19:19:47";"2021-02-05 23:59:59"
ID972;A-75;A-74; 311,451.00 ;Confirmed;"2021-01-07 02:24:24";"2021-02-05 23:59:59"
ID2077;A-54;A-38; 365,008.00 ;Confirmed;"2021-01-04 03:13:24";"2021-02-05 23:59:59"
ID255;A-5;A-91; 271,766.00 ;Confirmed;"2021-01-26 11:48:41";"2021-02-05 23:59:59"
ID784;A-42;A-73; 784,555.00 ;Confirmed;"2021-01-28 03:30:11";"2021-02-05 23:59:59"
ID2046;A-99;A-7; 43,712.00 ;Confirmed;"2021-01-22 02:57:50";"2021-02-05 23:59:59"
ID1734;A-7;A-77; 19,067.00 ;Confirmed;"2021-01-17 13:34:04";"2021-02-05 23:59:59"
ID1141;A-17;A-44; 342,003.00 ;Confirmed;"2021-01-16 02:24:24";"2021-02-05 23:59:59"
ID2535;A-47;A-25; 154,420.00 ;Confirmed;"2021-01-13 10:39:40";"2021-02-05 23:59:59"
ID190;A-11;A-72; 225,990.00 ;Confirmed;"2021-01-05 03:13:24";"2021-02-05 23:59:59"
ID903;A-59;A-35; 221,755.00 ;Confirmed;"2021-01-27 16:05:49";"2021-02-05 23:59:59"
ID1235;A-66;A-36; 357,085.00 ;Confirmed;"2021-01-14 06:18:18";"2021-02-05 23:59:59"
ID872;A-29;A-88; 811,421.00 ;Confirmed;"2021-01-14 20:22:08";"2021-02-05 23:59:59"
ID2025;A-27;A-86; 267,300.00 ;Confirmed;"2021-01-01 20:22:08";"2021-02-05 23:59:59"
ID2990;A-1;A-47; 140,007.00 ;Confirmed;"2021-01-19 18:57:38";"2021-02-05 23:59:59"
ID1075;A-55;A-98; 873,870.00 ;Confirmed;"2021-01-28 17:59:13";"2021-02-05 23:59:59"
ID1961;A-40;A-14; 919,201.00 ;Confirmed;"2021-01-06 02:31:16";"2021-02-05 23:59:59"
ID854;A-91;A-14; 230,018.00 ;Confirmed;"2021-01-18 01:22:32";"2021-02-05 23:59:59"
ID242;A-80;A-11; 337,775.00 ;Confirmed;"2021-01-25 20:08:01";"2021-02-05 23:59:59"
ID2476;A-98;A-33; 744,898.00 ;Confirmed;"2021-01-30 02:57:50";"2021-02-05 23:59:59"
ID1200;A-4;A-99; 806,489.00 ;Confirmed;"2021-01-25 20:08:01";"2021-02-05 23:59:59"
ID2837;A-74;A-100; 554,294.00 ;Denied;"2021-01-20 06:18:18";"2021-02-05 23:59:59"
ID2167;A-47;A-94; 14,052.00 ;Confirmed;"2021-01-20 06:14:33";"2021-02-05 23:59:59"
ID496;A-18;A-81; 922,202.00 ;Confirmed;"2021-01-16 06:14:33";"2021-02-05 23:59:59"
ID2537;A-24;A-87; 327,965.00 ;Confirmed;"2021-01-09 20:08:01";"2021-02-05 23:59:59"
ID2409;A-90;A-94; 921,660.00 ;Confirmed;"2021-01-29 01:22:32";"2021-02-05 23:59:59"
ID1098;A-44;A-92; 558,175.00 ;Confirmed;"2021-01-27 16:05:49";"2021-02-05 23:59:59"
ID2857;A-1;A-100; 658,227.00 ;Confirmed;"2021-01-09 13:34:04";"2021-02-05 23:59:59"
ID29;A-25;A-22; 92,868.00 ;Confirmed;"2021-01-28 22:29:45";"2021-02-05 23:59:59"
ID1484;A-42;A-55; 918,510.00 ;Confirmed;"2021-01-10 10:39:40";"2021-02-05 23:59:59"
ID1452;A-4;A-83; 332,950.00 ;Confirmed;"2021-01-31 06:14:33";"2021-02-05 23:59:59"
ID1431;A-60;A-31; 444,264.00 ;Confirmed;"2021-01-28 02:31:16";"2021-02-05 23:59:59"
ID18;A-6;A-38; 411,193.00 ;Confirmed;"2021-01-04 11:48:41";"2021-02-05 23:59:59"
ID2686;A-64;A-50; 212,975.00 ;Confirmed;"2021-01-12 22:29:45";"2021-02-05 23:59:59"
ID2671;A-2;A-58; 230,083.00 ;Confirmed;"2021-01-25 01:22:32";"2021-02-05 23:59:59"
ID2666;A-19;A-34; 392,043.00 ;Confirmed;"2021-01-07 06:18:18";"2021-02-05 23:59:59"
ID1169;A-14;A-95; 225,472.00 ;Confirmed;"2021-01-05 20:08:01";"2021-02-05 23:59:59"
ID1898;A-68;A-7; 298,835.00 ;Confirmed;"2021-01-28 20:22:08";"2021-02-05 23:59:59"
ID2832;A-7;A-16; 119,209.00 ;Pending;"2021-01-28 21:45:26";"2021-02-05 23:59:59"
ID2789;A-23;A-68; 479,232.00 ;Confirmed;"2021-01-27 04:48:12";"2021-02-05 23:59:59"
ID2915;A-83;A-15; 273,408.00 ;Confirmed;"2021-01-25 20:08:01";"2021-02-05 23:59:59"
ID2522;A-2;A-49; 824,864.00 ;Confirmed;"2021-01-19 20:22:08";"2021-02-05 23:59:59"
ID917;A-80;A-54; 366,323.00 ;Confirmed;"2021-01-26 03:07:57";"2021-02-05 23:59:59"
ID85;A-43;A-25; 314,402.00 ;Confirmed;"2021-01-29 16:29:47";"2021-02-05 23:59:59"
ID1952;A-41;A-63; 901,072.00 ;Confirmed;"2021-01-31 21:45:26";"2021-02-05 23:59:59"
ID492;A-84;A-24; 887,546.00 ;Confirmed;"2021-01-13 21:45:26";"2021-02-05 23:59:59"
ID505;A-89;A-69; 15,815.00 ;Confirmed;"2021-01-12 19:19:47";"2021-02-05 23:59:59"
ID1158;A-22;A-76; 5,989.00 ;Denied;"2021-01-07 03:07:57";"2021-02-05 23:59:59"
ID2422;A-32;A-80; 482,397.00 ;Confirmed;"2021-01-02 18:57:38";"2021-02-05 23:59:59"
ID116;A-16;A-17; 471,682.00 ;Confirmed;"2021-01-13 19:33:41";"2021-02-05 23:59:59"
ID78;A-42;A-84; 979,551.00 ;Confirmed;"2021-01-09 21:45:26";"2021-02-05 23:59:59"
ID2523;A-94;A-35; 773,785.00 ;Confirmed;"2021-01-23 19:33:41";"2021-02-05 23:59:59"
ID2954;A-5;A-80; 899,279.00 ;Confirmed;"2021-01-15 18:57:38";"2021-02-05 23:59:59"
ID2722;A-71;A-24; 250,807.00 ;Confirmed;"2021-01-02 12:28:55";"2021-02-05 23:59:59"
ID2669;A-23;A-56; 602,375.00 ;Confirmed;"2021-01-04 11:48:41";"2021-02-05 23:59:59"
ID2785;A-53;A-20; 741,123.00 ;Confirmed;"2021-01-15 21:45:26";"2021-02-05 23:59:59"
ID2514;A-3;A-40; 911,177.00 ;Confirmed;"2021-01-23 19:33:41";"2021-02-05 23:59:59"
ID2971;A-84;A-25; 128,129.00 ;Confirmed;"2021-01-30 20:08:01";"2021-02-05 23:59:59"
ID355;A-89;A-47; 430,087.00 ;Confirmed;"2021-01-30 21:45:26";"2021-02-05 23:59:59"
ID1649;A-18;A-59; 260,939.00 ;Confirmed;"2021-01-15 21:45:26";"2021-02-05 23:59:59"
ID2229;A-2;A-67; 826,676.00 ;Confirmed;"2021-01-20 06:18:18";"2021-02-05 23:59:59"
ID2834;A-27;A-33; 801,156.00 ;Confirmed;"2021-01-31 03:07:57";"2021-02-05 23:59:59"
ID76;A-39;A-3; 398,623.00 ;Confirmed;"2021-01-05 03:12:35";"2021-02-05 23:59:59"
ID2058;A-93;A-2; 351,557.00 ;Confirmed;"2021-01-10 16:29:47";"2021-02-05 23:59:59"
ID1156;A-39;A-46; 239,087.00 ;Confirmed;"2021-01-20 02:31:16";"2021-02-05 23:59:59"
ID665;A-68;A-20; 977,399.00 ;Confirmed;"2021-01-22 20:08:01";"2021-02-05 23:59:59"
ID2842;A-77;A-69; 355,942.00 ;Confirmed;"2021-01-23 16:29:47";"2021-02-05 23:59:59"
ID1343;A-78;A-43; 951,581.00 ;Confirmed;"2021-01-16 13:34:04";"2021-02-05 23:59:59"
ID743;A-89;A-77; 197,722.00 ;Confirmed;"2021-01-03 21:07:28";"2021-02-05 23:59:59"
ID2827;A-11;A-89; 369,495.00 ;Confirmed;"2021-01-01 06:36:39";"2021-02-05 23:59:59"
ID1339;A-85;A-41; 675,737.00 ;Confirmed;"2021-01-30 06:14:33";"2021-02-05 23:59:59"
ID535;A-13;A-64; 965,952.00 ;Confirmed;"2021-01-12 20:22:08";"2021-02-05 23:59:59"
ID1474;A-11;A-54; 650,661.00 ;Confirmed;"2021-01-08 06:49:25";"2021-02-05 23:59:59"
ID1183;A-17;A-78; 846,838.00 ;Confirmed;"2021-01-27 01:22:32";"2021-02-05 23:59:59"
ID1102;A-47;A-32; 27,707.00 ;Confirmed;"2021-01-14 15:45:43";"2021-02-05 23:59:59"
ID1658;A-21;A-63; 517,083.00 ;Confirmed;"2021-01-02 22:29:45";"2021-02-05 23:59:59"
ID23;A-62;A-16; 68,066.00 ;Confirmed;"2021-01-31 21:45:26";"2021-02-05 23:59:59"
ID2389;A-67;A-20; 566,321.00 ;Confirmed;"2021-01-30 06:14:33";"2021-02-05 23:59:59"
ID2386;A-80;A-12; 645,218.00 ;Confirmed;"2021-01-14 06:18:18";"2021-02-05 23:59:59"
ID69;A-14;A-91; 637,223.00 ;Confirmed;"2021-01-06 17:59:13";"2021-02-05 23:59:59"
ID2120;A-74;A-29; 514,660.00 ;Confirmed;"2021-01-29 19:33:41";"2021-02-05 23:59:59"
ID908;A-19;A-88; 755,505.00 ;Confirmed;"2021-01-28 02:31:16";"2021-02-05 23:59:59"
ID2361;A-14;A-94; 755,192.00 ;Confirmed;"2021-01-17 10:39:40";"2021-02-05 23:59:59"
ID493;A-11;A-90; 442,712.00 ;Confirmed;"2021-01-05 13:34:04";"2021-02-05 23:59:59"
ID2662;A-44;A-9; 466,432.00 ;Confirmed;"2021-01-23 19:33:41";"2021-02-05 23:59:59"
ID2246;A-50;A-24; 799,464.00 ;Confirmed;"2021-01-17 17:59:13";"2021-02-05 23:59:59"
ID1741;A-33;A-85; 772,620.00 ;Confirmed;"2021-01-03 20:08:01";"2021-02-05 23:59:59"
ID1865;A-48;A-45; 879,589.00 ;Confirmed;"2021-01-15 03:30:11";"2021-02-05 23:59:59"
ID2804;A-23;A-89; 880,885.00 ;Confirmed;"2021-01-23 03:12:35";"2021-02-05 23:59:59"
ID2098;A-63;A-67; 753,412.00 ;Confirmed;"2021-01-30 06:14:33";"2021-02-05 23:59:59"
ID2737;A-5;A-95; 14,946.00 ;Confirmed;"2021-01-12 20:22:08";"2021-02-05 23:59:59"
ID327;A-5;A-20; 45,121.00 ;Confirmed;"2021-01-31 06:18:18";"2021-02-05 23:59:59"
ID1755;A-1;A-76; 186,752.00 ;Confirmed;"2021-01-08 19:19:47";"2021-02-05 23:59:59"
ID1877;A-13;A-3; 818,328.00 ;Confirmed;"2021-01-31 17:59:13";"2021-02-05 23:59:59"
ID82;A-32;A-11; 714,077.00 ;Confirmed;"2021-01-07 06:18:18";"2021-02-05 23:59:59"
ID951;A-81;A-60; 257,831.00 ;Confirmed;"2021-01-10 16:29:47";"2021-02-05 23:59:59"
ID878;A-99;A-60; 279,488.00 ;Confirmed;"2021-01-09 13:47:34";"2021-02-05 23:59:59"
ID559;A-79;A-47; 455,883.00 ;Confirmed;"2021-01-24 01:22:32";"2021-02-05 23:59:59"
ID317;A-72;A-5; 990,619.00 ;Confirmed;"2021-01-11 02:24:24";"2021-02-05 23:59:59"
ID656;A-39;A-21; 746,540.00 ;Confirmed;"2021-01-12 18:57:38";"2021-02-05 23:59:59"
ID2313;A-87;A-52; 229,383.00 ;Confirmed;"2021-01-06 10:39:40";"2021-02-05 23:59:59"
ID1360;A-8;A-39; 201,723.00 ;Confirmed;"2021-01-24 19:19:47";"2021-02-05 23:59:59"
ID2729;A-33;A-10; 788,661.00 ;Confirmed;"2021-01-15 10:39:40";"2021-02-05 23:59:59"
ID1760;A-68;A-61; 660,908.00 ;Confirmed;"2021-01-30 20:22:08";"2021-02-05 23:59:59"
ID2780;A-92;A-40; 595,056.00 ;Confirmed;"2021-01-13 06:14:33";"2021-02-05 23:59:59"
ID2481;A-32;A-49; 17,085.00 ;Confirmed;"2021-01-15 10:39:40";"2021-02-05 23:59:59"
ID662;A-74;A-76; 136,066.00 ;Confirmed;"2021-01-31 06:18:18";"2021-02-05 23:59:59"
ID684;A-58;A-3; 334,132.00 ;Confirmed;"2021-01-31 20:22:08";"2021-02-05 23:59:59"
ID1675;A-82;A-57; 889,614.00 ;Confirmed;"2021-01-12 13:34:04";"2021-02-05 23:59:59"
ID2132;A-17;A-93; 773,905.00 ;Confirmed;"2021-01-30 12:28:55";"2021-02-05 23:59:59"
ID1127;A-29;A-92; 578,616.00 ;Confirmed;"2021-01-01 06:36:39";"2021-02-05 23:59:59"
ID902;A-76;A-69; 535,450.00 ;Confirmed;"2021-01-07 06:18:18";"2021-02-05 23:59:59"
ID1008;A-2;A-60; 15,749.00 ;Confirmed;"2021-01-30 03:12:35";"2021-02-05 23:59:59"
ID2593;A-88;A-71; 804,143.00 ;Denied;"2021-01-09 11:48:41";"2021-02-05 23:59:59"
ID123;A-85;A-31; 584,738.00 ;Confirmed;"2021-01-09 13:47:34";"2021-02-05 23:59:59"
ID896;A-88;A-14; 54,858.00 ;Confirmed;"2021-01-26 01:22:32";"2021-02-05 23:59:59"
ID542;A-11;A-11; 357,593.00 ;Confirmed;"2021-01-21 19:19:47";"2021-02-05 23:59:59"
ID689;A-31;A-68; 21,984.00 ;Confirmed;"2021-01-12 20:22:08";"2021-02-05 23:59:59"
ID1257;A-25;A-43; 811,410.00 ;Confirmed;"2021-01-28 02:31:16";"2021-02-05 23:59:59"
ID2508;A-83;A-50; 603,209.00 ;Confirmed;"2021-01-24 06:14:33";"2021-02-05 23:59:59"
ID584;A-43;A-52; 140,348.00 ;Confirmed;"2021-01-15 01:22:32";"2021-02-05 23:59:59"
ID1939;A-54;A-81; 488,736.00 ;Confirmed;"2021-01-21 03:12:35";"2021-02-05 23:59:59"
ID646;A-81;A-32; 565,193.00 ;Confirmed;"2021-01-05 01:48:10";"2021-02-05 23:59:59"
ID1597;A-79;A-10; 255,683.00 ;Confirmed;"2021-01-10 10:39:40";"2021-02-05 23:59:59"
ID1824;A-19;A-82; 129,229.00 ;Confirmed;"2021-01-01 06:14:33";"2021-02-05 23:59:59"
ID1759;A-21;A-35; 181,564.00 ;Confirmed;"2021-01-11 06:14:33";"2021-02-05 23:59:59"
ID642;A-77;A-15; 546,876.00 ;Confirmed;"2021-01-09 17:59:13";"2021-02-05 23:59:59"
ID2726;A-99;A-75; 355,763.00 ;Confirmed;"2021-01-04 03:30:11";"2021-02-05 23:59:59"
ID1681;A-79;A-68; 65,239.00 ;Confirmed;"2021-01-28 21:45:26";"2021-02-05 23:59:59"
ID2882;A-2;A-2; 173,201.00 ;Confirmed;"2021-01-15 06:36:39";"2021-02-05 23:59:59"
ID876;A-64;A-59; 811,689.00 ;Confirmed;"2021-01-12 20:22:08";"2021-02-05 23:59:59"
ID2818;A-40;A-97; 145,722.00 ;Confirmed;"2021-01-07 19:33:41";"2021-02-05 23:59:59"
ID28;A-14;A-30; 834,240.00 ;Confirmed;"2021-01-24 06:14:33";"2021-02-05 23:59:59"
ID2424;A-98;A-19; 158,190.00 ;Confirmed;"2021-01-31 17:59:13";"2021-02-05 23:59:59"
ID1480;A-34;A-5; 18,577.00 ;Confirmed;"2021-01-17 10:39:40";"2021-02-05 23:59:59"
ID1805;A-62;A-25; 11,624.00 ;Confirmed;"2021-01-18 16:05:49";"2021-02-05 23:59:59"
ID1565;A-19;A-95; 596,345.00 ;Confirmed;"2021-01-08 16:29:47";"2021-02-05 23:59:59"
ID2819;A-89;A-38; 239,098.00 ;Confirmed;"2021-01-01 03:07:57";"2021-02-05 23:59:59"
ID2739;A-32;A-13; 288,377.00 ;Confirmed;"2021-01-14 03:13:24";"2021-02-05 23:59:59"
ID1121;A-86;A-96; 853,605.00 ;Confirmed;"2021-01-20 03:07:57";"2021-02-05 23:59:59"
ID2412;A-87;A-90; 367,519.00 ;Confirmed;"2021-01-15 20:22:08";"2021-02-05 23:59:59"
ID1960;A-53;A-84; 791,513.00 ;Confirmed;"2021-01-17 06:14:33";"2021-02-05 23:59:59"
ID1925;A-37;A-12; 818,014.00 ;Confirmed;"2021-01-25 01:22:32";"2021-02-05 23:59:59"
ID1383;A-42;A-74; 432,649.00 ;Confirmed;"2021-01-14 01:48:10";"2021-02-05 23:59:59"
ID2938;A-96;A-25; 275,483.00 ;Confirmed;"2021-01-20 16:29:47";"2021-02-05 23:59:59"
ID633;A-9;A-59; 611,450.00 ;Confirmed;"2021-01-21 11:48:41";"2021-02-05 23:59:59"
ID133;A-72;A-25; 882,327.00 ;Confirmed;"2021-01-03 03:07:57";"2021-02-05 23:59:59"
ID2782;A-17;A-58; 898,982.00 ;Confirmed;"2021-01-14 20:22:08";"2021-02-05 23:59:59"
ID289;A-56;A-69; 39,250.00 ;Confirmed;"2021-01-15 22:29:45";"2021-02-05 23:59:59"
ID847;A-11;A-26; 198,092.00 ;Confirmed;"2021-01-17 03:30:11";"2021-02-05 23:59:59"
ID905;A-62;A-100; 235,353.00 ;Confirmed;"2021-01-12 03:30:11";"2021-02-05 23:59:59"
ID2410;A-19;A-58; 790,551.00 ;Confirmed;"2021-01-22 20:22:08";"2021-02-05 23:59:59"
ID1889;A-52;A-57; 529,207.00 ;Confirmed;"2021-01-03 06:49:25";"2021-02-05 23:59:59"
ID1459;A-4;A-39; 878,903.00 ;Confirmed;"2021-01-02 06:49:25";"2021-02-05 23:59:59"
ID2492;A-9;A-45; 196,709.00 ;Confirmed;"2021-01-22 02:57:50";"2021-02-05 23:59:59"
ID555;A-72;A-33; 270,530.00 ;Confirmed;"2021-01-23 03:13:24";"2021-02-05 23:59:59"
ID2665;A-71;A-100; 572,958.00 ;Confirmed;"2021-01-05 22:29:45";"2021-02-05 23:59:59"
ID74;A-16;A-65; 70,399.00 ;Confirmed;"2021-01-30 21:07:28";"2021-02-05 23:59:59"
ID312;A-52;A-33; 68,872.00 ;Confirmed;"2021-01-20 02:57:50";"2021-02-05 23:59:59"
ID2198;A-96;A-36; 127,451.00 ;Confirmed;"2021-01-25 20:08:01";"2021-02-05 23:59:59"
ID2935;A-24;A-92; 256,087.00 ;Confirmed;"2021-01-11 06:14:33";"2021-02-05 23:59:59"
ID2552;A-88;A-58; 689,952.00 ;Confirmed;"2021-01-31 17:59:13";"2021-02-05 23:59:59"
ID1412;A-57;A-38; 17,859.00 ;Confirmed;"2021-01-25 06:36:39";"2021-02-05 23:59:59"
